,Node,Degree Centrality,PageRank
6858,C18265,0.0003558718861209964,0.00011616528695520189
6859,C18266,0.0003558718861209964,0.00011616528695520189
8001,C21323,0.00047449584816132857,0.00011613488800243228
6300,C17748,0.00047449584816132857,0.0001161348515591117
6204,C11635,0.0003558718861209964,0.00011610592657653082
7894,C20914,0.0005931198102016607,0.00011610577502498934
5922,C21156,0.00047449584816132857,0.00011604479870636986
1143,C04478,0.0005931198102016607,0.00011600648154968315
2194,C05715,0.0005931198102016607,0.00011598771020125604
2085,C04925,0.0005931198102016607,0.0001159775899044739
6150,C13433,0.00047449584816132857,0.00011594121944711125
4473,C12003,0.00047449584816132857,0.00011589942073503143
5905,C06757,0.0003558718861209964,0.00011589485686762195
740,C21261,0.00047449584816132857,0.00011585350668047819
5998,C07213,0.0003558718861209964,0.0001158081853654246
5995,C07216,0.0003558718861209964,0.0001158081853654246
6144,C08606,0.00047449584816132857,0.0001157736616909789
6344,C16398,0.00047449584816132857,0.0001157378021771103
7319,C20822,0.0003558718861209964,0.00011573371210978756
2519,C04590,0.00047449584816132857,0.00011573222805897788
1457,C19703,0.00047449584816132857,0.00011572330071695637
5370,C05434,0.0003558718861209964,0.00011565390350317467
4427,C03595,0.00047449584816132857,0.00011564880295687619
4017,C05906,0.00047449584816132857,0.00011563640077087025
4474,C03702,0.00047449584816132857,0.00011562904184227635
1419,C01613,0.0005931198102016607,0.00011562082315774034
5017,C16248,0.00047449584816132857,0.00011559001063198238
7442,C18243,0.00023724792408066428,0.00011554881337797799
3862,C01389,0.0003558718861209964,0.00011550866077562563
7113,C16279,0.00023724792408066428,0.0001155060720463615
4399,C04597,0.00023724792408066428,0.00011546643575917616
6773,C13622,0.0003558718861209964,0.00011546175939050211
800,C21573,0.00047449584816132857,0.00011543749659836912
6145,C13431,0.00047449584816132857,0.00011542410031292727
6351,C11088,0.00023724792408066428,0.0001154127670497115
273,C04348,0.0005931198102016607,0.00011533831814760143
447,C02630,0.0005931198102016607,0.00011533393074114109
1780,C00559,0.0005931198102016607,0.00011532304076609641
352,C19945,0.00047449584816132857,0.0001153156010002969
942,C00603,0.0005931198102016607,0.0001153107620147661
215,C00531,0.0005931198102016607,0.0001153075341872044
7794,C20568,0.0003558718861209964,0.00011530206871207362
5545,C05958,0.0003558718861209964,0.00011522137180860903
4525,C11924,0.00047449584816132857,0.00011518141451190198
3054,C16074,0.0005931198102016607,0.00011517322493134918
4775,C20974,0.00047449584816132857,0.00011514066084048009
2915,C00472,0.00047449584816132857,0.00011513771342331536
7776,C20528,0.00047449584816132857,0.00011512481622727608
1974,C09814,0.00047449584816132857,0.00011510495094638799
6843,C16233,0.00047449584816132857,0.000115071718928596
4723,C18256,0.00047449584816132857,0.00011506151901695391
2126,C05356,0.0003558718861209964,0.00011506056125904527
1435,C11516,0.0005931198102016607,0.0001150121745922178
218,C00827,0.0005931198102016607,0.00011500906735107712
1144,C04691,0.0005931198102016607,0.00011489838751159808
3268,C05488,0.00047449584816132857,0.00011488528771858074
2994,C21464,0.00047449584816132857,0.00011484096012825588
5738,C22217,0.00023724792408066428,0.00011480411682971973
3825,C20497,0.00047449584816132857,0.00011475537336154225
7847,C20766,0.0003558718861209964,0.00011473898718110815
7999,C21321,0.0003558718861209964,0.00011471443165309331
2104,C16143,0.0003558718861209964,0.00011470732828413772
2103,C09276,0.0003558718861209964,0.00011469596551796
1896,C04903,0.0003558718861209964,0.00011468003214821788
3191,C03972,0.0005931198102016607,0.00011465435610381216
2648,C01750,0.00047449584816132857,0.00011462318331950015
4837,C05952,0.00047449584816132857,0.00011461329205137734
5420,C20911,0.0005931198102016607,0.00011461240731219468
7215,C16591,0.0003558718861209964,0.00011459691917424576
7503,C18638,0.00023724792408066428,0.00011458985287105263
2573,C08543,0.00047449584816132857,0.00011457970464748386
5797,C06585,0.0003558718861209964,0.00011457147387242649
4439,C04802,0.00023724792408066428,0.00011456393159217567
6312,C10557,0.0003558718861209964,0.00011456015743213843
2045,C00541,0.0003558718861209964,0.00011450813230544162
8013,C21347,0.00047449584816132857,0.00011449645629158535
3860,C09751,0.0003558718861209964,0.0001144851850017285
7563,C19621,0.00047449584816132857,0.00011448442066281265
1141,C01200,0.00047449584816132857,0.00011446667921984454
3452,C17325,0.00023724792408066428,0.00011445893680757483
392,C03079,0.0005931198102016607,0.00011443555900864766
7868,C21978,0.00023724792408066428,0.00011438804039273415
7710,C20421,0.0003558718861209964,0.00011435437178860332
227,C01250,0.0005931198102016607,0.0001143522810535392
2917,C02372,0.00047449584816132857,0.00011433323591130749
572,C15581,0.00047449584816132857,0.00011430417321553361
732,C17582,0.00047449584816132857,0.00011430211044419734
1053,C00792,0.0005931198102016607,0.00011429778702239418
3743,C05753,0.00047449584816132857,0.00011428581260452959
6405,C11417,0.00023724792408066428,0.00011427924740903554
3101,C06587,0.00047449584816132857,0.00011427484019814661
8282,C22171,0.00023724792408066428,0.00011424182205508132
8262,C22104,0.00023724792408066428,0.00011419270648020097
8164,C21899,0.00023724792408066428,0.00011419270648020097
7778,C20542,0.00047449584816132857,0.00011419069745472822
4891,C06160,0.00047449584816132857,0.00011418559885906237
6958,C15670,0.00023724792408066428,0.00011417479893179497
57,C19647,0.0003558718861209964,0.00011416062890742508
5613,C06093,0.00047449584816132857,0.0001141171099071403
7107,C17954,0.0003558718861209964,0.00011408143571278376
8117,C21671,0.0003558718861209964,0.00011405514983292225
1009,C06136,0.0005931198102016607,0.00011403554149407454
6585,C11980,0.00047449584816132857,0.00011402201466429658
6582,C11972,0.00047449584816132857,0.00011402201466429658
6579,C11964,0.00047449584816132857,0.0001140190285708994
6576,C11956,0.00047449584816132857,0.0001140190285708994
5530,C05915,0.00023724792408066428,0.00011400548350313285
2331,C03604,0.00047449584816132857,0.00011400517353620418
4557,C02679,0.00047449584816132857,0.00011395362606330768
1588,C04437,0.00047449584816132857,0.00011393572354042081
142,C04442,0.0005931198102016607,0.00011391310504944925
4845,C05455,0.0003558718861209964,0.0001139077301076927
5136,C05447,0.00047449584816132857,0.00011389455432638378
4737,C06508,0.00047449584816132857,0.00011382321788747104
1179,C20563,0.00047449584816132857,0.00011379068198870255
7876,C20851,0.00047449584816132857,0.00011373421229853493
1057,C01294,0.00047449584816132857,0.0001136988910556951
7003,C15861,0.00047449584816132857,0.00011366004811282364
6411,C19084,0.00023724792408066428,0.000113624739320678
4213,C11992,0.00047449584816132857,0.0001135395805220421
4996,C06024,0.00047449584816132857,0.00011352272428094223
2959,C00503,0.0003558718861209964,0.00011342429111273275
6527,C15682,0.00047449584816132857,0.00011336449113206737
555,C12112,0.0003558718861209964,0.00011336412816195232
2675,C00634,0.0003558718861209964,0.00011331675255795145
2779,C01841,0.0003558718861209964,0.00011331661242426424
2575,C10447,0.00047449584816132857,0.00011329744850450886
2800,C10641,0.0003558718861209964,0.00011326379891893265
4807,C16502,0.00047449584816132857,0.00011325293914708323
871,C04537,0.00047449584816132857,0.00011324567750119863
6774,C13623,0.0003558718861209964,0.00011322003313514306
1392,C04462,0.0005931198102016607,0.00011321458251152753
367,C21403,0.00047449584816132857,0.00011320699874503044
527,C06040,0.00047449584816132857,0.00011319446815036022
412,C12270,0.0005931198102016607,0.0001131789462567011
4376,C02189,0.00047449584816132857,0.00011316224583698415
1410,C01233,0.0005931198102016607,0.00011314979627513017
1763,C00966,0.0005931198102016607,0.00011314544425235738
1537,C00447,0.0005931198102016607,0.00011312651186308752
1536,C00184,0.0005931198102016607,0.00011309012626087951
6980,C15798,0.00047449584816132857,0.00011303614105937565
181,C18054,0.00047449584816132857,0.00011303117991207535
6777,C13626,0.0003558718861209964,0.00011300594780926112
2602,C21348,0.00047449584816132857,0.00011298284096260401
2032,C00800,0.00047449584816132857,0.00011296846991047962
4022,C11641,0.0003558718861209964,0.00011291590677379597
2670,C21762,0.00047449584816132857,0.00011290522620959912
1105,C13378,0.0005931198102016607,0.00011290242454361617
7611,C19789,0.00047449584816132857,0.00011289827174304848
6987,C15793,0.00047449584816132857,0.00011288545442772027
8005,C21327,0.0003558718861209964,0.00011287882325924414
5605,C20145,0.0003558718861209964,0.00011285304127850728
603,C17751,0.00047449584816132857,0.00011285024095513371
7266,C17010,0.00047449584816132857,0.00011282992201086387
5795,C06581,0.00047449584816132857,0.00011282621437316141
1592,C16615,0.00047449584816132857,0.00011280712533249652
6285,C10193,0.00047449584816132857,0.0001128044162635087
4616,C02835,0.00047449584816132857,0.00011280059564861144
8182,C21878,0.0003558718861209964,0.00011279170758902399
4404,C19085,0.0003558718861209964,0.0001127903174233837
2373,C06056,0.00047449584816132857,0.0001127357221728082
2934,C00486,0.0003558718861209964,0.00011273553037313274
7476,C18305,0.00023724792408066428,0.00011271848995212031
5040,C15658,0.00047449584816132857,0.00011266167705131726
7276,C17213,0.00047449584816132857,0.00011264692098920172
4135,C03221,0.0003558718861209964,0.00011264227912655155
4460,C02802,0.00047449584816132857,0.00011262851271003065
5939,C16181,0.00047449584816132857,0.00011262502181083656
4869,C11681,0.00023724792408066428,0.00011256641913673913
8173,C21840,0.00023724792408066428,0.00011251749042504879
7057,C16156,0.00047449584816132857,0.00011244562847416747
6709,C12422,0.0003558718861209964,0.00011241945096895499
4610,C06654,0.00047449584816132857,0.00011241343216599512
7475,C18308,0.0003558718861209964,0.0001124111597018603
4482,C03715,0.00047449584816132857,0.00011239126653694702
5392,C15778,0.0003558718861209964,0.00011229807026833357
2739,C03463,0.0003558718861209964,0.0001122800896920511
104,C01127,0.0005931198102016607,0.0001122595803654342
3352,C03419,0.00023724792408066428,0.00011221376946653104
7873,C20841,0.00047449584816132857,0.00011215695046339225
4569,C02730,0.00047449584816132857,0.00011212707457386017
5408,C05472,0.00023724792408066428,0.00011210077665629845
2208,C12456,0.00047449584816132857,0.00011207212470403271
2482,C20235,0.0003558718861209964,0.00011207109483906796
1147,C12106,0.00047449584816132857,0.0001120462740298233
7023,C15914,0.00047449584816132857,0.00011204557739273271
1150,C20418,0.0003558718861209964,0.0001120295332307159
2229,C20595,0.0003558718861209964,0.00011195046375899492
892,C04944,0.0003558718861209964,0.00011194853616229328
3868,C06142,0.0003558718861209964,0.00011193893982181554
1443,C20761,0.0003558718861209964,0.00011193755731603259
5619,C11860,0.00047449584816132857,0.00011191442571264913
161,C07725,0.0003558718861209964,0.00011189096784381715
1619,C15586,0.00047449584816132857,0.00011185403823286836
1151,C21383,0.00047449584816132857,0.00011181863439891965
2585,C11912,0.00047449584816132857,0.00011181372368130222
3786,C01272,0.0005931198102016607,0.00011180213507872716
5992,C07201,0.0003558718861209964,0.00011178622241886339
5281,C05316,0.0003558718861209964,0.0001117818185897999
3306,C01795,0.0003558718861209964,0.00011175125429839069
7677,C20135,0.0003558718861209964,0.0001117462568123185
2322,C15522,0.00047449584816132857,0.00011174187551852804
2780,C01860,0.00023724792408066428,0.00011173234588845069
2781,C02004,0.00023724792408066428,0.00011173234588845069
2818,C19708,0.00023724792408066428,0.00011173234588845069
2785,C06394,0.00023724792408066428,0.00011173234588845069
2891,C22209,0.00023724792408066428,0.00011173234588845069
2836,C19973,0.00023724792408066428,0.00011173234588845069
2824,C19743,0.00023724792408066428,0.00011173234588845069
550,C10509,0.00047449584816132857,0.00011168673864795666
7194,C16530,0.0003558718861209964,0.00011168588711253785
720,C06416,0.0003558718861209964,0.00011167076890102767
234,C01997,0.00047449584816132857,0.00011166074151591917
357,C20415,0.00047449584816132857,0.00011163835976494446
2354,C00296,0.00047449584816132857,0.00011163821070915682
2804,C16141,0.0003558718861209964,0.00011163588639345954
4107,C05473,0.00023724792408066428,0.00011161991691055074
6454,C11542,0.0003558718861209964,0.00011161952559833024
7980,C21255,0.00023724792408066428,0.00011161023827609755
2902,C00741,0.00047449584816132857,0.00011160246767179007
7160,C16400,0.00047449584816132857,0.00011159592661876577
2000,C05500,0.00047449584816132857,0.00011159273093651334
5286,C05313,0.00047449584816132857,0.00011156070490588503
6994,C16253,0.00047449584816132857,0.00011155819269972062
443,C00940,0.0005931198102016607,0.00011155361413008753
4945,C20445,0.0003558718861209964,0.00011154544360504501
980,C00617,0.00047449584816132857,0.00011152863698776612
1550,C20831,0.00047449584816132857,0.00011151273170820165
266,C03955,0.00047449584816132857,0.00011150754890796498
4638,C14099,0.0003558718861209964,0.00011141548509270867
2565,C16848,0.00047449584816132857,0.00011133743036462199
841,C01212,0.0005931198102016607,0.00011132369677672107
4342,C16541,0.00047449584816132857,0.00011132008458035765
7510,C18685,0.00023724792408066428,0.00011129540271839777
638,C22182,0.0003558718861209964,0.00011127904957153403
3307,C03329,0.0003558718861209964,0.00011127387533347154
5262,C06163,0.0003558718861209964,0.00011126110907051825
3136,C14899,0.00047449584816132857,0.00011126107577232004
8004,C21326,0.0003558718861209964,0.0001112588138335002
1013,C19865,0.00047449584816132857,0.00011125250234649728
2051,C02960,0.0005931198102016607,0.0001112482900286582
5908,C11354,0.00047449584816132857,0.00011115676531401632
3809,C04604,0.00047449584816132857,0.0001111452737951688
7632,C19831,0.0003558718861209964,0.00011111094483478331
1007,C06126,0.00047449584816132857,0.00011110953132628607
8418,C00797,0.00047449584816132857,0.00011106274020726187
7116,C16283,0.00023724792408066428,0.0001110469228332293
3615,C03789,0.00047449584816132857,0.00011104614656815065
7454,C18262,0.0003558718861209964,0.00011103003590611239
486,C02687,0.0003558718861209964,0.00011102519025094987
6330,C18132,0.0003558718861209964,0.00011102510637037013
6721,C12435,0.00023724792408066428,0.00011101354511653536
6233,C20297,0.0003558718861209964,0.00011099144665478932
6678,C18679,0.0003558718861209964,0.00011097030319837835
119,C02614,0.0005931198102016607,0.00011094194548578476
1911,C12632,0.00047449584816132857,0.00011091650193320476
7727,C20400,0.0003558718861209964,0.0001108815624116104
7291,C17228,0.00047449584816132857,0.00011084687353980839
1341,C01096,0.0005931198102016607,0.00011083632705170769
5876,C09825,0.00047449584816132857,0.0001108051104749638
6453,C11540,0.0003558718861209964,0.00011080110360674685
6498,C20329,0.00047449584816132857,0.0001107973730748126
533,C06365,0.00047449584816132857,0.00011079625770819654
