,id,formula,mol_weight,O,P,Ni,X,Na,Co,I,B,H,C,Br,Mn,F,Hg,As,Fe,N,Se,R,W,S,Cl,Mo,Mg,polymer
8013,C21654,C20H36O7P2,450.428,7,2,0,0,0,0,0,0,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8014,C21655,C24H40O20,648.56,20,0,0,0,0,0,0,0,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8015,C21656,C20H38O8P2,468.444,8,2,0,0,0,0,0,0,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8016,C21657,C3H2O2R2,70.04599999999999,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
8017,C21658,C20H38O8P2,468.444,8,2,0,0,0,0,0,0,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8018,C21659,C24H42O21,666.576,21,0,0,0,0,0,0,0,42,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8019,C21660,C15H26O,222.358,1,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8020,C21661,C20H32,272.456,0,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8021,C21662,C9H17N3O4S2(CH2)n,92.098,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1
8022,C21663,C15H18N4O4S,350.404,4,0,0,0,0,0,0,0,18,15,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
8023,C21664,C20H23N5O6S,461.504,6,0,0,0,0,0,0,0,23,20,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0
8024,C21665,C15H16N4O3S,332.388,3,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
8025,C21666,C7H11O4R,79.579,4,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8026,C21667,C13H17N3O4S,311.366,4,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
8027,C21668,C7H9O4R,78.571,4,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8028,C21669,C12H18O4,226.264,4,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,C21670,C20H32,272.456,0,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8030,C21671,C12H18O7S,306.334,7,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8031,C21672,C9H14N2O5R2,230.222,5,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
8032,C21673,C10H16N2O5R2,244.248,5,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
8033,C21674,C11H18N2O5R2,258.274,5,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
8034,C21675,C12H20N2O5R2,272.3,5,0,0,0,0,0,0,0,20,12,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
8035,C21676,C15H24,204.342,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8036,C21677,C15H24,204.342,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8037,C21678,C22H26N2O4,382.448,4,0,0,0,0,0,0,0,26,22,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8038,C21679,C15H24,204.342,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8039,C21680,C8H15N2O4R,101.61,4,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
8040,C21681,C15H26O,222.358,1,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8041,C21682,C21H26N2O3,354.438,3,0,0,0,0,0,0,0,26,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8042,C21683,C21H24N2O3,352.422,3,0,0,0,0,0,0,0,24,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8043,C21684,C15H24,204.342,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8044,C21685,C15H24,204.342,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8045,C21686,C15H26O,222.358,1,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8046,C21687,C20H34O,290.472,1,0,0,0,0,0,0,0,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8047,C21688,C20H32,272.456,0,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8048,C21689,C15H26O,222.358,1,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8049,C21690,C15H26O,222.358,1,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8050,C21691,C10H19NO9S3(CH2)n,134.123,9,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1
8051,C21692,C10H19NO10S3(CH2)n,142.123,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1
8052,C21693,C15H26O,222.358,1,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8053,C21694,C15H26O,222.358,1,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8054,C21695,C15H26O,222.358,1,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8055,C21696,C14H20NO5R,141.15499999999997,5,0,0,0,0,0,0,0,20,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8056,C21697,C14H18NO6R,148.147,6,0,0,0,0,0,0,0,18,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8057,C21698,C15H26O,222.358,1,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8058,C21699,C14H18NO5R,140.147,5,0,0,0,0,0,0,0,18,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8059,C21700,C15H26O,222.358,1,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8060,C21701,C25H42O,358.586,1,0,0,0,0,0,0,0,42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8061,C21702,C10H16,136.228,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8062,C21703,C25H40,340.57,0,0,0,0,0,0,0,0,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8063,C21705,C15H24,204.342,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8064,C21706,C20H32,272.456,0,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8065,C21707,C15H24,204.342,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8066,C21708,C15H26O,222.358,1,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8067,C21709,C20H34O,290.472,1,0,0,0,0,0,0,0,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8068,C21710,C15H26O,222.358,1,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8069,C21711,C20H32,272.456,0,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8070,C21712,C12H16ClNO,225.70800000000003,1,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8071,C21713,C5H10O2,102.13,2,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8072,C21714,C20H34O,290.472,1,0,0,0,0,0,0,0,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8073,C21715,C15H26O,222.358,1,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8074,C21716,C25H40,340.57,0,0,0,0,0,0,0,0,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8075,C21717,C30H48,408.684,0,0,0,0,0,0,0,0,48,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8076,C21718,C35H56,476.79799999999994,0,0,0,0,0,0,0,0,56,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8077,C21719,C13H13N3O2S,275.334,2,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
8078,C21720,C20H34O,290.472,1,0,0,0,0,0,0,0,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8079,C21721,C11H8N2S,200.26399999999998,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
8080,C21722,C12H10N2O2S,246.29000000000002,2,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
8081,C21723,C33H34N4O6,582.642,6,0,0,0,0,0,0,0,34,33,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
8082,C21724,C33H34N4O6,582.642,6,0,0,0,0,0,0,0,34,33,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
8083,C21725,C20H34O,290.472,1,0,0,0,0,0,0,0,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8084,C21726,C20H32,272.456,0,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8085,C21727,C20H36O7P2,450.428,7,2,0,0,0,0,0,0,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8086,C21728,C20H32,272.456,0,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8087,C21729,C20H32,272.456,0,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8088,C21730,C11H21N3O5,275.308,5,0,0,0,0,0,0,0,21,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8089,C21731,C9H16N3O3S,246.31799999999998,3,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
8090,C21732,C30H50O2,442.7,2,0,0,0,0,0,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8091,C21733,C30H50O2,442.7,2,0,0,0,0,0,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8092,C21734,C30H50O2,442.7,2,0,0,0,0,0,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8093,C21735,C20H36O7P2,450.428,7,2,0,0,0,0,0,0,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8094,C21736,C4H8O2S,120.174,2,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8095,C21737,C8H14O4S2,238.332,4,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8096,C21738,C15H14O3,242.262,3,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8097,C21739,C15H12O3,240.246,3,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8098,C21740,C3H6N2OSR2,118.168,1,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0
8099,C21741,C3H4N2O2R2,100.082,2,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
8100,C21742,C28H47N2O21R,373.83799999999997,21,0,0,0,0,0,0,0,47,28,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
8101,C21743,C36H60N3O26R,475.435,26,0,0,0,0,0,0,0,60,36,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
8102,C21744,MnO2,43.47,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8103,C21746,C16H31NO6S2,397.558,6,0,0,0,0,0,0,0,31,16,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
8104,C21747,C14H26N2O10,382.368,10,0,0,0,0,0,0,0,26,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8105,C21748,C9H13FN2O12P2,422.154,12,2,0,0,0,0,0,0,13,9,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
8106,C21749,C9H14FN2O15P3,502.13199999999995,15,3,0,0,0,0,0,0,14,9,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
8107,C21750,C9H13FN2O11P2,406.154,11,2,0,0,0,0,0,0,13,9,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
8108,C21751,C9H14FN2O14P3,486.13199999999995,14,3,0,0,0,0,0,0,14,9,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
8109,C21752,C4H10O4S2,186.26,4,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8110,C21753,C4H9ClO4S2,220.702,4,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
8111,C21754,C6H4NO,106.102,1,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8112,C21759,C27H32N8O15P2,770.546,15,2,0,0,0,0,0,0,32,27,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
8113,C21760,C27H33N8O18P3,850.524,18,3,0,0,0,0,0,0,33,27,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
8114,C21761,C4H6O4,118.088,4,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8115,C21762,C10H12N2O,176.216,1,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8116,C21764,C7H6N2O,134.13799999999998,1,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8117,C21765,C20H32,272.456,0,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8118,C21766,C30H38O,414.60400000000004,1,0,0,0,0,0,0,0,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8119,C21767,C12H15NO9PS2,412.36,9,1,0,0,0,0,0,0,15,12,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
8120,C21768,C30H38O2,430.60400000000004,2,0,0,0,0,0,0,0,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8121,C21769,C12H13NNiO9PS2,469.034,9,1,1,0,0,0,0,0,13,12,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
8122,C21770,C30H36O4,460.588,4,0,0,0,0,0,0,0,36,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8123,C21771,C11H8N2O3S2,280.334,3,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
8124,C21772,C32H42N9O18P3S3,1029.866,18,3,0,0,0,0,0,0,42,32,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0
8125,C21773,C7H10O7PR,118.55999999999999,7,1,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8126,C21774,C7H8O7PR,117.55199999999999,7,1,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8127,C21775,C14H21NO2,235.31799999999998,2,0,0,0,0,0,0,0,21,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8128,C21776,C14H23NO3,253.33399999999997,3,0,0,0,0,0,0,0,23,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8129,C21777,C11H12N2O3,220.226,3,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8130,C21778,C10H13N2O4P,256.19399999999996,4,1,0,0,0,0,0,0,13,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8131,C21779,C11H15N2O4P,270.22,4,1,0,0,0,0,0,0,15,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8132,C21780,C69H115NO17P2,1292.56,17,2,0,0,0,0,0,0,115,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8133,C21781,C81H135NO27P2,1616.84,27,2,0,0,0,0,0,0,135,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8134,C21782,C30H52O4,476.716,4,0,0,0,0,0,0,0,52,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8135,C21783,C36H62O9,638.856,9,0,0,0,0,0,0,0,62,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8136,C21784,C20H36O7P2,450.428,7,2,0,0,0,0,0,0,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8137,C21785,C5H11N2O6P,226.128,6,1,0,0,0,0,0,0,11,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8138,C21786,C19H22O8,378.366,8,0,0,0,0,0,0,0,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8139,C21787,C10H17N3O8S2,371.40599999999995,8,0,0,0,0,0,0,0,17,10,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
8140,C21794,C10H16N2O6R2,260.248,6,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
8141,C21795,C11H18,150.254,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8142,C21796,C20H30O2,302.44,2,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8143,C21797,C20H28O,284.424,1,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8144,C21798,C10H14N5O7P(C5H8O6PR)n(C5H8O6PR)n,265.134,6,1,0,0,0,0,0,0,8,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1
8145,C21799,C11H16N5O7P(C5H8O6PR)n(C5H8O6PR)n,265.134,6,1,0,0,0,0,0,0,8,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1
8146,C21800,C21H36O,304.498,1,0,0,0,0,0,0,0,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8147,C21801,C19H18O6,342.334,6,0,0,0,0,0,0,0,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8148,C21802,C18H18O6,330.324,6,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8149,C21803,C17H19N4O10P,470.332,10,1,0,0,0,0,0,0,19,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
8150,C21804,C17H19N4O11P,486.332,11,1,0,0,0,0,0,0,19,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
8151,C21805,C16H20N5O9P,457.34000000000003,9,1,0,0,0,0,0,0,20,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
8152,C21808,C43H59N4O15P,902.9119999999999,15,1,0,0,0,0,0,0,59,43,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
8153,C21814,C3H5NOS3R2,167.29000000000002,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0
8154,C21815,C3H5NO4S3R2,215.29000000000002,4,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0
8155,C21816,C6H10O7(C12H18O10)n,161.132,10,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8156,C21817,C12H20O11(C12H18O10)n,161.132,10,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8157,C21818,C20H28O4,332.424,4,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8158,C21819,C20H30O2,302.44,2,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8159,C21820,C30H50O2,442.7,2,0,0,0,0,0,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8160,C21821,C30H50O2,442.7,2,0,0,0,0,0,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8161,C21822,C20H28O2,300.424,2,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8162,C21823,C20H28O3,316.424,3,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8163,C21824,C20H28O4,332.424,4,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8164,C21825,C20H32O,288.456,1,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8165,C21826,C20H30O2,302.44,2,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8166,C21827,C20H32O,288.456,1,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8167,C21828,C20H30O,286.44,1,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8168,C21829,C20H32O2,304.456,2,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8169,C21830,C20H30O3,318.44,3,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8170,C21831,C20H32O2,304.456,2,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8171,C21832,C15H12O3,240.246,3,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8172,C21833,C27H30O15,594.51,15,0,0,0,0,0,0,0,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8173,C21835,C40H44FeN4O12,828.6419999999999,12,0,0,0,0,0,0,0,44,40,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
8174,C21836,C40H56O2,568.848,2,0,0,0,0,0,0,0,56,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8175,C21837,C21H24N2,304.422,0,0,0,0,0,0,0,0,24,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8176,C21838,C21H24N2,304.422,0,0,0,0,0,0,0,0,24,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8177,C21839,C21H24N2,304.422,0,0,0,0,0,0,0,0,24,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8178,C21840,C21H24N2,304.422,0,0,0,0,0,0,0,0,24,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8179,C21841,C30H48O2,440.684,2,0,0,0,0,0,0,0,48,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8180,C21842,C30H50O2,442.7,2,0,0,0,0,0,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8181,C21843,C15H26O2,238.358,2,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8182,C21844,C10H14N5O7P(C5H8O6PR)n(C5H8O6PR)n,265.134,6,1,0,0,0,0,0,0,8,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1
8183,C21845,C11H16N5O7P(C5H8O6PR)n(C5H8O6PR)n,265.134,6,1,0,0,0,0,0,0,8,5,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1
8184,C21846,C20H28O4,332.424,4,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8185,C21847,C26H38O8,478.56399999999996,8,0,0,0,0,0,0,0,38,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8186,C21848,C16H25N5O15P2,589.3499999999999,15,2,0,0,0,0,0,0,25,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
8187,C21850,C7H5BrO3,217.01,3,0,0,0,0,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8188,C21851,C12H15NO11P,380.22,11,1,0,0,0,0,0,0,15,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8189,C21852,C6H4Br2O2,267.89200000000005,2,0,0,0,0,0,0,0,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8190,C21853,C7H5BrO4,233.01,4,0,0,0,0,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8191,C21854,C27H30O15,594.51,15,0,0,0,0,0,0,0,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8192,C21855,C5H3ClNOSR,80.30199999999999,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
8193,C21856,C5H2Cl2NOSR,97.523,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0
8194,C21858,C10H14N2O7S,306.30199999999996,7,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
8195,C21859,C14H10Cl4O2,352.02,2,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
8196,C21860,C13H18O4(C5H8)n,66.057,4,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8197,C21861,C4H4N2O2R2,112.092,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
8198,C21862,C5H3BrNOSR,102.527,1,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
8199,C21863,C5H2Br2NOSR,141.973,1,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0
8200,C21864,C5HBr3NOSR,181.41899999999998,1,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0
8201,C21865,C11H11ClN2O2,238.66799999999998,2,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
8202,C21866,C11H11ClN2O2,238.66799999999998,2,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
8203,C21867,C11H11ClN2O2,238.66799999999998,2,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
8204,C21868,C11H10Cl2N2O2,273.11,2,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
8205,C21871,C4H9NOS2(CH2)n,54.088,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1
8206,C21872,C10H19NO6S2(CH2)n,94.088,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1
8207,C21873,C10H9NO,159.182,1,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8208,C21874,C25H33NO3,395.524,3,0,0,0,0,0,0,0,33,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8209,C21875,C25H33NO3,395.524,3,0,0,0,0,0,0,0,33,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
